,stimulus,trial_name,task_type,correct_answer,lang,set_name,char_count,token_count,token_avg_length,sentence_count,original_dataset,average_token_per_sentence,is_question
416,"El ""West Side"" de Fresno, también llamado ""Southwest Fresno"", es uno de los barrios más antiguos de la ciudad. El vecindario se encuentra al suroeste de la autopista 99 (que lo divide desde el centro de Fresno), al oeste de la autopista 41 y al sur de la Avenida Nielsen (o la recién construida Autopista 180) y se extiende hasta los límites de la ciudad hacia el oeste y el sur. El barrio se considera tradicionalmente el centro de la comunidad afroamericana de Fresno. Es culturalmente diversa y también incluye importantes poblaciones mexicano-americanas y asiático-americanas (principalmente Hmong o Laotian).",a_FresnoCalifornia_0,IS,,ES,mturk_ES_v02,613,116,4.439655172413793,4,XQuAD,29.0,False
417,¿Cuál es otro nombre para el West Side de Fresno?,q_after_a_FresnoCalifornia_0_qa_0,IS,Southwest Fresno,ES,mturk_ES_v02,49,12,3.3333333333333335,1,XQuAD,12.0,True
418,"Lady Gaga, la seis veces ganadora del Grammy y nominada al Óscar, cantó el himno nacional estadounidense; mientras que Marlee Matlin, la ganadora del Óscar, lo traducía a la lengua de signos americana (ASL, por sus siglas en inglés).",a_SuperBowl50_3,IS,,ES,mturk_ES_v02,233,48,4.0625,1,XQuAD,48.0,False
419,¿Quién cantó el himno nacional estadounidense?,q_after_a_SuperBowl50_3_qa_5,IS,Lady Gaga,ES,mturk_ES_v02,46,8,5.125,1,XQuAD,8.0,True
420,Todo registro nacional de vehículos incluye tanto a vehículos de calle como a botes.,meco_para_12_qa_2,NR,False,ES,mturk_ES_v03,84,15,4.733333333333333,1,MECO,15.0,True
421,"La reanudación de la guerra religiosa en la década de 1620 provocó la abolición de los privilegios políticos y militares de los hugonotes tras su derrota. Conservaron las disposiciones religiosas del Edicto de Nantes hasta el reinado de Luis XIV, que progresivamente aumentó su persecución hasta que declaró el Edicto de Fontainebleau (1685), que abolió todo reconocimiento legal del protestantismo en Francia, y obligó a los hugonotes a convertirse. Aunque casi tres cuartas partes de ellos fueron asesinados o sometidos, aproximadamente 500 000 hugonotes habían huido de Francia a principios del siglo XVIII [se necesita una cita].",a_Huguenot_0,NR,,ES,mturk_ES_v03,633,108,4.972222222222222,3,XQuAD,36.0,False
422,¿Qué clase de francés emitió esta declaración?,a_Huguenot_0_qa_2,NR,Luis XIV,ES,mturk_ES_v03,46,9,4.444444444444445,1,XQuAD,9.0,True
423,"Algunas de las escuelas más antiguas de Sudáfrica son escuelas eclesiásticas privadas que fueron establecidas por misioneros a principios del siglo XIX. El sector privado ha crecido desde entonces. Después de la abolición del apartheid, las leyes que rigen la educación privada en Sudáfrica cambiaron significativamente. La Ley de Escuelas Sudafricanas de 1996 reconoce dos categorías de escuelas: escuelas ""públicas"" (controladas por el estado) e ""independientes"" (que incluyen escuelas privadas tradicionales y escuelas que son administradas de forma privada [se necesitan aclaraciones].)",a_Privateschool_2,NR,,ES,mturk_ES_v03,590,98,5.1938775510204085,4,XQuAD,24.5,False
424,¿Qué ley sudafricana reconoce dos tipos de escuelas?,a_Privateschool_2_qa_0,NR,Ley de Escuelas Sudafricanas,ES,mturk_ES_v03,52,10,4.5,1,XQuAD,10.0,True
425,"Estos cloroplastos, que se remontan directamente a un ancestro cianobacteriano, se conocen como plastidios primarios (""plástido"" en este contexto significa casi lo mismo que cloroplasto). Todos los cloroplastos primarios pertenecen a uno de tres linajes de cloroplastos: el linaje de cloroplastos de glaucofito, el rodófito o linaje de cloroplastos de algas rojas o el cloroplástida o linaje de cloroplastos verdes. Los dos segundos son los más grandes, y el linaje de cloroplasto verde es el que contiene las plantas terrestres.",a_Chloroplast_1,NR,,ES,mturk_ES_v03,529,92,4.891304347826087,3,XQuAD,30.666666666666668,False
426,¿Qué linaje incluye plantas terrestres?,a_Chloroplast_1_qa_4,NR,el linaje de cloroplasto verde,ES,mturk_ES_v03,39,7,5.0,1,XQuAD,7.0,True
427,"Mediante la combinación de la definición de corriente eléctrica como la velocidad de cambio de la carga eléctrica, una regla de multiplicación vectorial llamada Ley de Lorentz describe la fuerza sobre una carga que se mueve en un campo magnético. La conexión entre la electricidad y el magnetismo permite la descripción de una fuerza electromagnética unificada que actúa sobre una carga. Esta fuerza se puede escribir como una suma de la fuerza electrostática (debido al campo eléctrico) y la fuerza magnética (debido al campo magnético). En pocas palabras, esta es la ley:",a_Force_3,NR,,ES,mturk_ES_v03,573,102,4.7254901960784315,4,XQuAD,25.5,False
428,¿Como suma de qué se escribe la fuerza electrostática y magnética?,a_Force_3_qa_3,NR,fuerza electrostática,ES,mturk_ES_v03,66,13,4.3076923076923075,1,XQuAD,13.0,True
429,"Los movimientos islamistas como los Hermanos Musulmanes, ""son bien conocidos por proporcionar refugios, asistencia educativa, clínicas médicas gratuitas o de bajo coste, asistencia de vivienda a estudiantes de fuera de la ciudad, grupos de asesoramiento estudiantil, organización de ceremonias matrimoniales en masa de bajo coste, para evitar las prohibitivamente costosas demandas de dote, asistencia legal, instalaciones deportivas, y grupos de mujeres"". Todo esto se contrapone muy favorablemente a gobiernos incompetentes, ineficientes o negligentes cuyo compromiso con la justicia social se limita a la retórica.",a_Islamism_1,IS,,ES,mturk_ES_v03,617,99,5.393939393939394,2,XQuAD,49.5,False
430,¿Por qué tipo de ayuda a los estudiantes de fuera de la ciudad son conocidos los Hermanos Musulmanes?,q_after_a_Islamism_1_qa_2,IS,"refugios, asistencia educativa, clínicas médicas gratuitas o de bajo coste, asistencia de vivienda",ES,mturk_ES_v03,101,20,4.2,1,XQuAD,20.0,True
431,"Victoria tiene una constitución escrita promulgada en 1975, pero basada en la Constitución colonial de 1855, aprobada por el Parlamento del Reino Unido como la Ley Constitucional de Victoria de 1855, que establece que el Parlamento es el órgano legislativo del estado en asuntos que sean responsabilidad del estado. El Parlamento de Victoria puede enmendar la Constitución de Victoria, excepto ciertas disposiciones «arraigadas» que requieren una mayoría absoluta de ambas cámaras, una mayoría de tres quintas partes en ambas cámaras o la aprobación del pueblo de Victoria en un referéndum, dependiendo de la disposición.",a_VictoriaAustralia_1,IS,,ES,mturk_ES_v03,621,104,5.076923076923077,2,XQuAD,52.0,False
432,¿En qué se basa la Constitución de Victoria?,q_after_a_VictoriaAustralia_1_qa_1,IS,Constitución colonial de 1855,ES,mturk_ES_v03,44,10,3.7,1,XQuAD,10.0,True
433,"Tras abandonar la compañía de Edison, Tesla se asoció en 1886 con Robert Lane y Benjamin Vail, dos hombres de negocios que accedieron a financiar una compañía de iluminación eléctrica a su nombre: Tesla Electric Light & Manufacturing. La empresa instalaba sistemas de iluminación basados en la luz de arco eléctrico que diseñó el propio Tesla. Este también poseía diseños para conmutadores de máquinas eléctricas de dinamo que le supusieron sus primeras patentes en EE. UU.",a_NikolaTesla_1,IS,,ES,mturk_ES_v03,473,80,4.9875,3,XQuAD,26.666666666666668,False
434,¿Quién diseñó los sistemas de iluminación que instalaba Tesla Electric Light & Manufacturing?,q_after_a_NikolaTesla_1_qa_9,IS,Tesla,ES,mturk_ES_v03,93,15,5.4,1,XQuAD,15.0,True
435,"En el hinduismo, el maestro espiritual se conoce como gurú y, en muchas tradiciones del hinduismo —especialmente las que son comunes en Occidente— el énfasis en el acompañamiento espiritual es extremadamente importante, y a menudo los gurús ejercen un gran control sobre la vida de sus discípulos.",a_Teacher_3,IS,,ES,mturk_ES_v03,297,53,4.735849056603773,1,XQuAD,53.0,False
436,¿A quién controlan los gurús?,q_after_a_Teacher_3_qa_2,IS,sus discípulos,ES,mturk_ES_v03,29,7,3.5714285714285716,1,XQuAD,7.0,True
437,"La admisión de estudiantes universitarios a Harvard es caracterizada por la Fundación Carnegie como ""más selectiva, menos transferible"". La Universidad de Harvard aceptó un 5,3 % de los solicitantes para la clase de 2019, una cifra récord y la segunda tasa de aceptación más baja entre todas las universidades nacionales. La Universidad de Harvard terminó su programa de admisión temprana en 2007, ya que se creía que el programa perjudicaba a los solicitantes de minorías de bajos ingresos e infrarrepresentados que solicitaban admisión en universidades selectivas, pero para la clase de 2016 se reintrodujo un programa de Acción Temprana.",a_HarvardUniversity_3,IS,,ES,mturk_ES_v03,640,108,5.018518518518518,3,XQuAD,36.0,False
438,¿En qué año terminó Harvard su programa de admisión anticipada?,q_after_a_HarvardUniversity_3_qa_1,IS,2007,ES,mturk_ES_v03,63,12,4.5,1,XQuAD,12.0,True
439,"Entre 1402 y 1405, el noble normando Jean de Bethencourt y el francés Gadifer de la Salle lideraron la expedición que conquistó las islas canarias de Lanzarote, Fuerteventura y El Hierro en la costa atlántica de África. Sus tropas se agruparon en Normandía, Gascuña y más tarde se vieron reforzadas por los colonos castellanos.",a_Normans_4,NR,,ES,mturk_ES_v04,327,59,4.6440677966101696,2,XQuAD,29.5,False
440,¿Enfrente a las costas de qué continente se encuentran las islas Canarias?,a_Normans_4_qa_0,NR,África,ES,mturk_ES_v04,74,14,4.5,1,XQuAD,14.0,True
441,¿Cuando promulgó Victoria su constitución?,a_VictoriaAustralia_1_qa_0,NR,1975,ES,mturk_ES_v04,42,7,5.428571428571429,1,XQuAD,7.0,True
442,"Cuando se lanzó Sky Digital en 1998, el nuevo servicio usaba el satélite Astra 2A, que estaba situado en la posición orbital 28.5°E, a diferencia del servicio analógico que se emitía a 19.2°E. Posteriormente hubo más satélites Astra, así como el Eurobird 1 de Eutelsat (ahora Eutelsat 33C) a 28.5°E, lo cual permitió a la empresa lanzar un nuevo servicio completamente digital, Sky, que podía incluir cientos de canales de televisión y radio. La antigua posición era compartida con canales de varios países europeos, mientras que la nueva posición en 28.5°E pasó a ser usada casi exclusivamente por los canales que emiten en el Reino Unido.",a_SkyUnitedKingdom_1,NR,,ES,mturk_ES_v04,640,126,4.246031746031746,2,XQuAD,63.0,False
443,¿Qué satélite permitió a Sky Digital lanzar un nuevo servicio digital?,a_SkyUnitedKingdom_1_qa_2,NR,el Eurobird 1 de Eutelsat,ES,mturk_ES_v04,70,13,4.615384615384615,1,XQuAD,13.0,True
444,"Muy cerca, en Ogród Saski (Jardín Sajón), se encontraba el Teatro de Verano que se mantuvo en funcionamiento desde 1870 hasta 1939. Durante el periodo de entreguerras, el complejo teatral también contó con el Momus ―el primer cabaret literario de Varsovia― y con el teatro musical Melodram de Leon Schiller. El teatro Wojciech Bogusławski (1922–26) constituía el mejor ejemplo del «teatro monumental polaco» . A partir de mediados de los años 30 el edificio del gran teatro albergó el Instituto Nacional de Arte Dramático, que fue la primera academia estatal de arte dramático, con un departamento de actuación y otro de dirección escénica.",a_Warsaw_0,NR,,ES,mturk_ES_v04,640,117,4.598290598290598,4,XQuAD,29.25,False
445,¿Cómo se llama al Jardín Sajón en polaco?,a_Warsaw_0_qa_0,NR,Ogród Saski,ES,mturk_ES_v04,41,10,3.4,1,XQuAD,10.0,True
446,"Hay algunas ideas falsas comunes sobre las membranas de cloroplasto exterior e interior. El hecho de que los cloroplastos estén rodeados por una membrana doble a menudo se cita como evidencia de que son descendientes de cianobacterias endosimbióticas. Esto a menudo se interpreta como que la membrana externa de cloroplasto es el producto de la membrana celular del huésped que se pliega para formar una vesícula que rodea la cianobacteria ancestral, lo cual no es cierto, ya que ambas membranas de cloroplasto son homólogas a las membranas dobles originales de la cianobacteria.",a_Chloroplast_4,IS,,ES,mturk_ES_v04,579,97,5.030927835051546,3,XQuAD,32.333333333333336,False
447,¿Qué evidencia hay de que los cloroplastos descienden de las cianobacterias endosimbióticas?,q_after_a_Chloroplast_4_qa_0,IS,rodeados por una membrana doble,ES,mturk_ES_v04,92,14,5.785714285714286,1,XQuAD,14.0,True
448,"Después se encontró un trozo de papel en el que Lutero había escrito su última declaración. La declaración estaba en latín, aparte de «Somos mendigos», que estaba en alemán.",a_MartinLuther_4,IS,,ES,mturk_ES_v04,173,35,4.142857142857143,2,XQuAD,17.5,False
449,¿Qué se descubrió más tarde que había escrito Lutero?,q_after_a_MartinLuther_4_qa_0,IS,su última declaración,ES,mturk_ES_v04,53,11,4.090909090909091,1,XQuAD,11.0,True
450,"Las Ergänzungsschulen son escuelas secundarias o postsecundarias (no terciarias), que administran personas privadas, organizaciones privadas o en raras ocasiones, grupos religiosos y ofrecen un tipo de educación que no está disponible en las escuelas públicas. La mayoría de estas escuelas son escuelas vocacionales. Sin embargo, estas escuelas de formación profesional no forman parte del sistema educativo dual alemán. Las Ergänzungsschulen tienen la libertad de funcionar fuera de las normas gubernamentales y se financian en su totalidad cobrando a sus estudiantes tasas de matrícula.",a_Privateschool_0,IS,,ES,mturk_ES_v04,588,93,5.440860215053763,4,XQuAD,23.25,False
451,¿Qué tipo de escuelas son las más ergänzungsschulen?,q_after_a_Privateschool_0_qa_1,IS,vocacionales,ES,mturk_ES_v04,52,10,4.5,1,XQuAD,10.0,True
452,"El Delta del Rin-Mosa, la región natural más importante de los Países Bajos, comienza cerca de Millingen aan de Rijn, cerca de la frontera entre los Países Bajos y Alemania, con la división del Rhin en Waal y Nederrijn. Dado que el Rin aporta la mayor parte del agua, el término más corto Delta del Rin se utiliza con frecuencia. Sin embargo, este nombre también se utiliza para el delta del río donde desemboca el Rin en el lago Constanza, por lo que es mejor llamar al delta más grande del Rin-Mosa, o incluso delta del Rin-Mosa-Escalda, ya que el Escalda termina en el mismo delta.",a_Rhine_1,IS,,ES,mturk_ES_v04,584,118,4.059322033898305,3,XQuAD,39.333333333333336,False
453,¿Cómo se llama el Delta en los Países Bajos?,q_after_a_Rhine_1_qa_0,IS,Rin-Mosa,ES,mturk_ES_v04,44,11,3.272727272727273,1,XQuAD,11.0,True
454,"En los años que sucedieron a estos rumores, ni Tesla ni Edison ganaron el premio. Aunque en 1915, Edison recibió una propuesta de 38 posibles mientras que Tesla también recibió una de 38 posibles en el año 1937.",a_NikolaTesla_3,IS,,ES,mturk_ES_v04,211,42,4.142857142857143,2,XQuAD,21.0,False
455,¿Cuántas posibles propuestas habían para el premio en 1915?,q_after_a_NikolaTesla_3_qa_0,IS,38,ES,mturk_ES_v04,59,11,4.636363636363637,1,XQuAD,11.0,True
456,El tamaño de las patentes fue estandarizado antes de la Segunda Guerra Mundial.,meco_para_12_qa_1,NR,False,ES,mturk_ES_v05,79,14,4.785714285714286,1,MECO,14.0,True
457,"El 28 de febrero de 2008, Kibaki y Odinga firmaron un acuerdo sobre la formación de un gobierno de coalición en el que Odinga se convertiría en el segundo primer ministro de Kenia. Según el acuerdo, el presidente nombraría ministros del gabinete de las facciones PNU y ODM dependiendo de la fuerza de cada partido en el parlamento. El acuerdo estipulaba que el gabinete incluiría un vicepresidente y dos viceprimeros ministros. Después de los debates, el parlamento aprobó que la coalición se mantendría hasta el final del parlamento actual o hasta que alguna de las partes se retirara.",a_Kenya_1,NR,,ES,mturk_ES_v05,586,105,4.6571428571428575,4,XQuAD,26.25,False
458,¿Cuándo firmaron Kibaki y Odinga un acuerdo sobre la formación del gobierno?,a_Kenya_1_qa_0,NR,28 de febrero de 2008,ES,mturk_ES_v05,76,14,4.642857142857143,1,XQuAD,14.0,True
459,"Las necesidades de los agricultores de soja se han utilizado para justificar muchos de los controvertidos proyectos de transporte que se están desarrollando actualmente en la Amazonía. Las primeras dos carreteras abrieron con éxito la selva tropical y causaron un aumento de asentamientos y de la deforestación. La tasa media anual de deforestación de 2000 a 2005 (22 392 km2 o 8646 millas cuadradas al año) fue un 18 % más alta que en los cinco años anteriores (19 018 km2 o 7343 millas cuadradas por año). Aunque la deforestación ha disminuido significativamente en la Amazonía brasileña entre 2004 y 2014, ha habido un aumento hasta la actualidad.",a_Amazonrainforest_2,NR,,ES,mturk_ES_v05,650,117,4.641025641025641,4,XQuAD,29.25,False
460,¿A qué dio lugar la creación de carreteras en la selva amazónica?,a_Amazonrainforest_2_qa_1,NR,aumento de asentamientos y de la deforestación,ES,mturk_ES_v05,65,14,3.857142857142857,1,XQuAD,14.0,True
461,"Entre los equipos deportivos profesionales de California del Sur están los equipos de la NFL (Los Angeles Rams, San Diego Chargers); la NBA (Los Angeles Lakers, Los Angeles Clippers); la MLB (Los Angeles Dodgers, Los Angeles Angels of Anaheim, San Diego Padres); la NHL (Los Angeles Kings, Anaheim Ducks); y la MLS (LA Galaxy).",a_SouthernCalifornia_3,NR,,ES,mturk_ES_v05,327,74,3.7027027027027026,1,XQuAD,74.0,False
462,¿A qué deporte se dedican Los Angeles Angels of Anaheim?,a_SouthernCalifornia_3_qa_2,NR,la MLB,ES,mturk_ES_v05,56,12,3.9166666666666665,1,XQuAD,12.0,True
